Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FO","Forestry Production and Trade","376","Israel","5516","Production","1606","Oriented strand board (OSB)","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1647","Hardboard","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","m3","14000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1650","Other fibreboard","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1685","Mechanical and semi-chemical wood pulp","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1656","Chemical wood pulp","2024","2024","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1663","Chemical wood pulp, sulphate, bleached","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1686","Chemical wood pulp, sulphite","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1667","Dissolving wood pulp","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1668","Pulp from fibres other than wood","2024","2024","t","15000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1669","Recovered paper","2024","2024","t","305000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1671","Newsprint","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1674","Printing and writing papers","2024","2024","t","141000","E","Estimated value",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1612","Printing and writing papers, uncoated, mechanical","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1615","Printing and writing papers, uncoated, woodfree","2024","2024","t","141000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1616","Printing and writing papers, coated","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1675","Other paper and paperboard","2024","2024","t","262000","E","Estimated value",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1676","Household and sanitary papers","2024","2024","t","60000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1617","Case materials","2024","2024","t","202000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1618","Cartonboard","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1621","Wrapping papers","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1622","Other papers mainly for packaging","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","1180000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","9659000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1601","Sawlogs and veneer logs, coniferous","2024","2024","m3","2232307","E","Estimated value",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","448094","E","Estimated value",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1602","Pulpwood, round and split, coniferous (production)","2024","2024","m3","681768","E","Estimated value",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2024","2024","m3","132358","E","Estimated value",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1623","Other industrial roundwood, coniferous (production)","2024","2024","m3","384224","E","Estimated value",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","121249","E","Estimated value",""
"FO","Forestry Production and Trade","380","Italy","5510","Production","1630","Wood charcoal","2024","2024","t","10000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1619","Wood chips and particles","2024","2024","m3","2000000","E","Estimated value",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1620","Wood residues","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","380","Italy","5510","Production","1600","Recovered post-consumer wood","2024","2024","t","1755940","X","Figure from external organization",""
"FO","Forestry Production and Trade","380","Italy","5510","Production","1693","Wood pellets","2024","2024","t","433000","E","Estimated value",""
"FO","Forestry Production and Trade","380","Italy","5510","Production","1694","Wood briquettes and other agglomerates","2024","2024","t","20000","E","Estimated value",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","813382","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","1091224","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1634","Veneer sheets","2024","2024","m3","23965","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1640","Plywood and LVL","2024","2024","m3","581745","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1607","Laminated Veneer Lumber (LVL)","2024","2024","m3","415350","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1697","Particle board","2024","2024","m3","3096000","X","Figure from external organization",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1606","Oriented strand board (OSB)","2024","2024","m3","86692","A","Official figure",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1647","Hardboard","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","m3","881000","E","Estimated value",""
"FO","Forestry Production and Trade","380","Italy","5516","Production","1650","Other fibreboard","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5510","Production","1685","Mechanical and semi-chemical wood pulp","2024","2024","t","139340","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5510","Production","1656","Chemical wood pulp","2024","2024","t","8650","E","Estimated value",""
"FO","Forestry Production and Trade","380","Italy","5510","Production","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5510","Production","1663","Chemical wood pulp, sulphate, bleached","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5510","Production","1686","Chemical wood pulp, sulphite","2024","2024","t","8650","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5510","Production","1667","Dissolving wood pulp","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5510","Production","1668","Pulp from fibres other than wood","2024","2024","t","202890","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","380","Italy","5510","Production","1669","Recovered paper","2024","2024","t","6827000","X","Figure from external organization",""
"FO","Forestry Production and Trade","380","Italy","5510","Production","1671","Newsprint","2024","2024","t","0","X","Figure from external organization",""
